report_id,report_text,site,location,activity,barrier_failure,report_type,sif_potential,predicted_sif,predicted_sif_proba,final_lsr_tag,hazard_categories
OIL_04616,"During routine work, inadequate scaffold inspection was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Digboi Field,Maintenance Area,scaffold work,inadequate scaffold inspection,UC Observation,0,0,0.0008115842840869277,Working at Height,['gravity_height']
OIL_04617,"During routine work, inadequate scaffold inspection was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Digboi Field,Processing Plant,ladder work,inadequate scaffold inspection,UA Observation,0,0,0.0008115842840869277,Working at Height,['gravity_height']
OIL_04618,"A material handling activity was observed with load path not controlled. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Tripura Field,Drilling Site,material handling,load path not controlled,Near Miss,1,1,0.9999552634661886,Line of Fire,['line_of_fire']
OIL_04619,Personnel were observed during confined space entry; no standby person was noted and corrected as a routine safety improvement.,Bihar Field,Storage Tank,confined space entry,no standby person,Near Miss,0,0,0.036683279845547125,Confined Space,['confined_space']
OIL_04620,A low-severity observation was recorded during vehicle movement involving worker inside exclusion zone. No high-consequence hazard was identified.,Odisha Field,Drilling Site,vehicle movement,worker inside exclusion zone,UC Observation,0,0,2.193186562205696e-06,Line of Fire,[]
OIL_04621,"During routine work, uncontrolled suspended load was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Bihar Field,Drilling Site,equipment lifting,uncontrolled suspended load,UA Observation,0,0,0.0008215203201791129,Line of Fire,['line_of_fire']
OIL_04622,A routine inspection identified inadequate ventilation during confined space entry. The issue was corrected without significant safety exposure.,Odisha Field,Storage Tank,confined space entry,inadequate ventilation,UC Observation,0,0,0.00043381450632828814,Confined Space,['confined_space']
OIL_04623,"During routine work, unsupported excavation wall was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Digboi Field,Production Facility,earthwork,unsupported excavation wall,UC Observation,0,0,0.0007914580239491316,Work Authorisation,['excavation']
OIL_04624,A low-severity observation was recorded during pump maintenance involving incorrect valve identification. No high-consequence hazard was identified.,Naharkatiya Field,Processing Plant,pump maintenance,incorrect valve identification,UA Observation,0,0,2.0949205852620056e-06,Energy Isolation,['pressure_process']
OIL_04625,A routine inspection identified inadequate rescue arrangement during vessel inspection. The issue was corrected without significant safety exposure.,Odisha Field,Production Facility,vessel inspection,inadequate rescue arrangement,UA Observation,0,0,0.00037369214751770596,Confined Space,[]
OIL_04626,A near miss occurred during material lifting when inadequate lifting plan was observed at the worksite. The hazard had potential for serious injury or fatality.,Gujarat Field,Warehouse,material lifting,inadequate lifting plan,UC Observation,1,1,0.9923205177775213,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04627,"During routine operations, inadequate scaffold inspection was identified while carrying out ladder work. Immediate intervention was required to prevent a serious incident.",Gujarat Field,Tank Farm,ladder work,inadequate scaffold inspection,UC Observation,1,1,0.994710728550849,Working at Height,['gravity_height']
OIL_04628,A routine inspection identified missing anchor point during ladder work. The issue was corrected without significant safety exposure.,Tripura Field,Maintenance Area,ladder work,missing anchor point,Near Miss,0,0,0.00043916988056350617,Working at Height,[]
OIL_04629,"During routine work, minor housekeeping issue was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Naharkatiya Field,Office,material storage,minor housekeeping issue,UA Observation,0,0,0.0004594931250042937,Driving,[]
OIL_04630,A routine inspection identified poor vehicle condition during heavy vehicle operation. The issue was corrected without significant safety exposure.,Gujarat Field,Production Field,heavy vehicle operation,poor vehicle condition,UC Observation,0,0,0.0005059893396256804,Driving,['vehicle_driving']
OIL_04631,Personnel were observed during platform inspection; improper ladder use was noted and corrected as a routine safety improvement.,Bihar Field,Processing Plant,platform inspection,improper ladder use,UA Observation,0,0,0.035358704092631574,Working at Height,['gravity_height']
OIL_04632,"During panel maintenance, a worker was exposed to a potentially serious hazard because of incorrect PPE. The condition was identified before an injury occurred.",Digboi Field,Processing Plant,panel maintenance,incorrect PPE,UC Observation,1,1,0.9999573236645101,Energy Isolation,[]
OIL_04633,Personnel were observed during vehicle driving; seat belt not used was noted and corrected as a routine safety improvement.,Digboi Field,Plant Road,vehicle driving,seat belt not used,UC Observation,0,0,0.03592497814071994,Driving,['vehicle_driving']
OIL_04634,A routine inspection identified improper ladder use during ladder work. The issue was corrected without significant safety exposure.,West Bengal Field,Warehouse,ladder work,improper ladder use,Near Miss,0,0,0.0005272437157992696,Working at Height,['gravity_height']
OIL_04635,"During routine operations, unguarded platform edge was identified while carrying out elevated maintenance. Immediate intervention was required to prevent a serious incident.",Odisha Field,Warehouse,elevated maintenance,unguarded platform edge,UC Observation,1,1,0.9933095598274861,Working at Height,['gravity_height']
OIL_04636,Personnel were observed performing grinding despite poor spark containment. Work was stopped and the unsafe condition was corrected.,Duliajan Field,Production Facility,grinding,poor spark containment,UC Observation,1,1,0.9657160868226534,Hot Work,['hot_work_fire']
OIL_04637,A routine inspection identified exposed live conductor during electrical testing. The issue was corrected without significant safety exposure.,Duliajan Field,Processing Plant,electrical testing,exposed live conductor,Near Miss,0,0,0.0004754299058098072,Energy Isolation,['electrical']
OIL_04638,A routine inspection identified inadequate lifting plan during crane lifting. The issue was corrected without significant safety exposure.,Tripura Field,Warehouse,crane lifting,inadequate lifting plan,UC Observation,0,0,0.00045405726296954074,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04639,A routine inspection identified water accumulation during earthwork. The issue was corrected without significant safety exposure.,Odisha Field,Well Pad,earthwork,water accumulation,Near Miss,0,0,0.0003764836469901389,Work Authorisation,[]
OIL_04640,Personnel were observed performing cable installation despite damaged cable. Work was stopped and the unsafe condition was corrected.,Duliajan Field,Pump Station,cable installation,damaged cable,UC Observation,1,1,0.9562871647179527,Energy Isolation,[]
OIL_04641,"During routine work, inadequate gas testing was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Rajasthan Field,Processing Plant,hot work maintenance,inadequate gas testing,UA Observation,0,0,0.0008125418717353562,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_04642,"During tank cleaning, a worker was exposed to a potentially serious hazard because of inadequate ventilation. The condition was identified before an injury occurred.",Tripura Field,Water Treatment Area,tank cleaning,inadequate ventilation,UC Observation,1,1,0.9999622094801628,Confined Space,['confined_space']
OIL_04643,Personnel were observed performing material handling despite inadequate barricading. Work was stopped and the unsafe condition was corrected.,Gujarat Field,Drilling Site,material handling,inadequate barricading,Near Miss,1,1,0.9729245939210203,Line of Fire,[]
OIL_04644,Personnel were observed during hot work maintenance; insufficient fire watch was noted and corrected as a routine safety improvement.,Digboi Field,Workshop,hot work maintenance,insufficient fire watch,UC Observation,0,0,0.035550859356892846,Hot Work,['hot_work_fire']
OIL_04645,A near miss occurred during pipeline maintenance when failure to lock out and tag out was observed at the worksite. The hazard had potential for serious injury or fatality.,Digboi Field,Well Pad,pipeline maintenance,failure to lock out and tag out,Near Miss,1,1,0.9924168175463312,Energy Isolation,['energy_isolation']
OIL_04646,A low-severity observation was recorded during manhole entry involving inadequate ventilation. No high-consequence hazard was identified.,West Bengal Field,Production Facility,manhole entry,inadequate ventilation,UA Observation,0,0,2.155567127753781e-06,Confined Space,['confined_space']
OIL_04647,"During routine operations, unsafe access was identified while carrying out foundation work. Immediate intervention was required to prevent a serious incident.",Tripura Field,Well Pad,foundation work,unsafe access,Near Miss,1,1,0.9953100006692596,Work Authorisation,[]
OIL_04648,"During electrical testing, a minor issue involving inadequate grounding was observed. No significant exposure to serious injury or fatality potential was identified.",Gujarat Field,Processing Plant,electrical testing,inadequate grounding,UA Observation,0,0,0.015932574746944435,Energy Isolation,['electrical']
OIL_04649,Personnel were observed performing rigging operation despite inadequate lifting plan. Work was stopped and the unsafe condition was corrected.,Rajasthan Field,Warehouse,rigging operation,inadequate lifting plan,Near Miss,1,1,0.9656318721204413,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04650,"During pressure testing, a minor issue involving load path not controlled was observed. No significant exposure to serious injury or fatality potential was identified.",Bihar Field,Construction Area,pressure testing,load path not controlled,UC Observation,0,0,0.02706848910388472,Line of Fire,"['line_of_fire', 'pressure_process']"
OIL_04651,Personnel were observed performing equipment servicing despite failure to lock out and tag out. Work was stopped and the unsafe condition was corrected.,Bihar Field,Well Pad,equipment servicing,failure to lock out and tag out,Near Miss,1,1,0.9481282515436849,Energy Isolation,['energy_isolation']
OIL_04652,A low-severity observation was recorded during platform inspection involving improper ladder use. No high-consequence hazard was identified.,Digboi Field,Warehouse,platform inspection,improper ladder use,UA Observation,0,0,2.2569934063237323e-06,Working at Height,['gravity_height']
OIL_04653,"During cable installation, a worker was exposed to a potentially serious hazard because of inadequate grounding. The condition was identified before an injury occurred.",Tripura Field,Substation,cable installation,inadequate grounding,UA Observation,1,1,0.9999642795729385,Energy Isolation,['electrical']
OIL_04654,A routine inspection identified no gas testing during manhole entry. The issue was corrected without significant safety exposure.,West Bengal Field,Process Vessel,manhole entry,no gas testing,UC Observation,0,0,0.0004493238183058826,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_04655,"During platform inspection, a worker was exposed to a potentially serious hazard because of unguarded platform edge. The condition was identified before an injury occurred.",Tripura Field,Maintenance Area,platform inspection,unguarded platform edge,UA Observation,1,1,0.999958819881103,Working at Height,['gravity_height']
OIL_04656,A routine inspection identified poor communication during pressure testing. The issue was corrected without significant safety exposure.,Naharkatiya Field,Drilling Site,pressure testing,poor communication,Near Miss,0,0,0.00039206272533950015,Energy Isolation,['pressure_process']
OIL_04657,A routine inspection identified load path not controlled during pipe handling. The issue was corrected without significant safety exposure.,Gujarat Field,Well Pad,pipe handling,load path not controlled,UC Observation,0,0,0.0004685599300156601,Line of Fire,['line_of_fire']
OIL_04658,A low-severity observation was recorded during scaffold work involving missing anchor point. No high-consequence hazard was identified.,Tripura Field,Construction Site,scaffold work,missing anchor point,UC Observation,0,0,2.5129561941350704e-06,Working at Height,['gravity_height']
OIL_04659,Personnel were observed performing vehicle driving despite speeding. Work was stopped and the unsafe condition was corrected.,Tripura Field,Field Road,vehicle driving,speeding,Near Miss,1,1,0.9653028984546731,Driving,['vehicle_driving']
OIL_04660,"A equipment lifting activity was observed with damaged sling. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Assam Field,Drilling Site,equipment lifting,damaged sling,UC Observation,1,1,0.9999552711468862,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04661,Personnel were observed during housekeeping; minor housekeeping issue was noted and corrected as a routine safety improvement.,Bihar Field,Canteen,housekeeping,minor housekeeping issue,UC Observation,0,0,0.01616161361991817,Energy Isolation,[]
OIL_04662,Personnel were observed during housekeeping; obstruction was noted and corrected as a routine safety improvement.,Tripura Field,Warehouse,housekeeping,obstruction,UA Observation,0,0,0.01975409377995015,Energy Isolation,[]
OIL_04663,Personnel were observed during foundation work; unsafe access was noted and corrected as a routine safety improvement.,Digboi Field,Production Facility,foundation work,unsafe access,Near Miss,0,0,0.04140562260585016,Work Authorisation,[]
OIL_04664,"During confined space entry, a minor issue involving no standby person was observed. No significant exposure to serious injury or fatality potential was identified.",Rajasthan Field,Sewer Area,confined space entry,no standby person,Near Miss,0,0,0.023851989221564226,Confined Space,['confined_space']
OIL_04665,"During routine operations, unsafe positioning was identified while carrying out material handling. Immediate intervention was required to prevent a serious incident.",Rajasthan Field,Well Pad,material handling,unsafe positioning,Near Miss,1,1,0.9955227482232927,Line of Fire,['line_of_fire']
OIL_04666,"During electrical maintenance, a minor issue involving incomplete isolation was observed. No significant exposure to serious injury or fatality potential was identified.",West Bengal Field,Processing Plant,electrical maintenance,incomplete isolation,UC Observation,0,0,0.019503604718148,Energy Isolation,"['energy_isolation', 'electrical']"
OIL_04667,Personnel were observed during pump maintenance; failure to lock out and tag out was noted and corrected as a routine safety improvement.,Tripura Field,Processing Plant,pump maintenance,failure to lock out and tag out,UC Observation,0,0,0.03611495351828777,Energy Isolation,['energy_isolation']
OIL_04668,A routine inspection identified insufficient fire watch during grinding. The issue was corrected without significant safety exposure.,Naharkatiya Field,Tank Farm,grinding,insufficient fire watch,Near Miss,0,0,0.00041598116561111244,Hot Work,['hot_work_fire']
OIL_04669,Personnel were observed during grinding; flammable material not removed was noted and corrected as a routine safety improvement.,Naharkatiya Field,Fabrication Yard,grinding,flammable material not removed,UA Observation,0,0,0.03208930732466179,Hot Work,['hot_work_fire']
OIL_04670,"A panel maintenance activity was observed with damaged cable. Personnel were potentially exposed to a high-consequence event, but no injury occurred.",Duliajan Field,Production Facility,panel maintenance,damaged cable,Near Miss,1,1,0.9999504757403408,Energy Isolation,[]
OIL_04671,"During electrical repair, a minor issue involving damaged cable was observed. No significant exposure to serious injury or fatality potential was identified.",Gujarat Field,Processing Plant,electrical repair,damaged cable,UC Observation,0,0,0.02138773379485523,Energy Isolation,['electrical']
OIL_04672,"During underground utility work, a worker was exposed to a potentially serious hazard because of unsafe access. The condition was identified before an injury occurred.",Duliajan Field,Construction Site,underground utility work,unsafe access,Incident Report,1,1,0.9999744785985696,Work Authorisation,['excavation']
OIL_04673,Personnel were observed during rigging operation; poor rigging was noted and corrected as a routine safety improvement.,Digboi Field,Drilling Site,rigging operation,poor rigging,UC Observation,0,0,0.032468580371337874,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04674,A routine inspection identified inadequate rescue arrangement during vessel inspection. The issue was corrected without significant safety exposure.,Assam Field,Storage Tank,vessel inspection,inadequate rescue arrangement,Near Miss,0,0,0.00037369214751770596,Confined Space,[]
OIL_04675,A low-severity observation was recorded during vessel inspection involving no gas testing. No high-consequence hazard was identified.,Duliajan Field,Process Vessel,vessel inspection,no gas testing,UA Observation,0,0,2.3678250093854296e-06,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_04676,Personnel were observed during material handling; poor communication was noted and corrected as a routine safety improvement.,Digboi Field,Processing Plant,material handling,poor communication,UA Observation,0,0,0.025885789750829724,Line of Fire,[]
OIL_04677,"During routine work, poor rigging was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Bihar Field,Construction Area,material lifting,poor rigging,UC Observation,0,0,0.0008083855726992601,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04678,"During electrical repair, a minor issue involving missing electrical isolation was observed. No significant exposure to serious injury or fatality potential was identified.",Naharkatiya Field,Processing Plant,electrical repair,missing electrical isolation,UC Observation,0,0,0.025007109926440802,Energy Isolation,"['energy_isolation', 'electrical']"
OIL_04679,"During rigging operation, a minor issue involving overloaded crane was observed. No significant exposure to serious injury or fatality potential was identified.",Gujarat Field,Processing Plant,rigging operation,overloaded crane,UC Observation,0,0,0.022101119489433052,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04680,Personnel were observed during elevated maintenance; improper ladder use was noted and corrected as a routine safety improvement.,Naharkatiya Field,Processing Plant,elevated maintenance,improper ladder use,UC Observation,0,0,0.03626924905886907,Working at Height,['gravity_height']
OIL_04681,"During pipe handling, a minor issue involving load path not controlled was observed. No significant exposure to serious injury or fatality potential was identified.",Rajasthan Field,Well Pad,pipe handling,load path not controlled,UA Observation,0,0,0.02644680106299098,Line of Fire,['line_of_fire']
OIL_04682,"During foundation work, a minor issue involving missing utility identification was observed. No significant exposure to serious injury or fatality potential was identified.",Odisha Field,Road Construction Area,foundation work,missing utility identification,UC Observation,0,0,0.01823966331530896,Work Authorisation,[]
OIL_04683,Personnel were observed during pipeline maintenance; failure to lock out and tag out was noted and corrected as a routine safety improvement.,Bihar Field,Well Pad,pipeline maintenance,failure to lock out and tag out,UA Observation,0,0,0.03811456439363347,Energy Isolation,['energy_isolation']
OIL_04684,A routine inspection identified damaged cable during switchgear inspection. The issue was corrected without significant safety exposure.,West Bengal Field,Pump Station,switchgear inspection,damaged cable,UC Observation,0,0,0.00038944224703771753,Energy Isolation,[]
OIL_04685,A routine inspection identified uncontrolled suspended load during crane lifting. The issue was corrected without significant safety exposure.,Rajasthan Field,Construction Area,crane lifting,uncontrolled suspended load,UA Observation,0,0,0.0005335408114632921,Line of Fire,"['line_of_fire', 'mechanical_lifting']"
OIL_04686,"During earthwork, a minor issue involving unsupported excavation wall was observed. No significant exposure to serious injury or fatality potential was identified.",Digboi Field,Pipeline Corridor,earthwork,unsupported excavation wall,UC Observation,0,0,0.022688372041563952,Work Authorisation,['excavation']
OIL_04687,Personnel were observed during routine inspection; poor labeling was noted and corrected as a routine safety improvement.,Bihar Field,Warehouse,routine inspection,poor labeling,UC Observation,0,0,0.022223834350733992,Driving,[]
OIL_04688,A routine inspection identified minor housekeeping issue during office activity. The issue was corrected without significant safety exposure.,Naharkatiya Field,Workshop,office activity,minor housekeeping issue,UC Observation,0,0,0.00027224951210438593,Energy Isolation,[]
OIL_04689,A low-severity observation was recorded during pit cleaning involving inadequate rescue arrangement. No high-consequence hazard was identified.,Tripura Field,Sewer Area,pit cleaning,inadequate rescue arrangement,Near Miss,0,0,2.134226580505117e-06,Confined Space,['confined_space']
OIL_04690,"During elevated maintenance, a minor issue involving missing fall protection was observed. No significant exposure to serious injury or fatality potential was identified.",Bihar Field,Warehouse,elevated maintenance,missing fall protection,UA Observation,0,0,0.01823926744757152,Working at Height,['gravity_height']
OIL_04691,"During transportation, a worker was exposed to a potentially serious hazard because of driver distraction. The condition was identified before an injury occurred.",Digboi Field,Remote Site,transportation,driver distraction,Near Miss,1,1,0.999961917239066,Driving,['vehicle_driving']
OIL_04692,A routine inspection identified missing anchor point during roof maintenance. The issue was corrected without significant safety exposure.,Digboi Field,Maintenance Area,roof maintenance,missing anchor point,UC Observation,0,0,0.00042245068277289903,Working at Height,['gravity_height']
OIL_04693,A routine inspection identified fatigue during transportation. The issue was corrected without significant safety exposure.,Tripura Field,Camp Road,transportation,fatigue,UC Observation,0,0,0.00041191535349907843,Driving,['vehicle_driving']
OIL_04694,Personnel were observed performing cable installation despite missing electrical isolation. Work was stopped and the unsafe condition was corrected.,Odisha Field,Processing Plant,cable installation,missing electrical isolation,UC Observation,1,1,0.972004713041772,Energy Isolation,"['energy_isolation', 'electrical']"
OIL_04695,Personnel were observed during scaffold work; missing fall protection was noted and corrected as a routine safety improvement.,Rajasthan Field,Processing Plant,scaffold work,missing fall protection,UC Observation,0,0,0.03555393594680498,Working at Height,['gravity_height']
OIL_04696,A low-severity observation was recorded during site shuttle involving poor vehicle condition. No high-consequence hazard was identified.,West Bengal Field,Production Field,site shuttle,poor vehicle condition,Near Miss,0,0,2.595105164456947e-06,Driving,['vehicle_driving']
OIL_04697,"During routine work, incorrect valve identification was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Tripura Field,Pump Station,equipment servicing,incorrect valve identification,UA Observation,0,0,0.0007592904591467597,Energy Isolation,['pressure_process']
OIL_04698,A routine inspection identified poor vehicle condition during field transportation. The issue was corrected without significant safety exposure.,Assam Field,Plant Road,field transportation,poor vehicle condition,UC Observation,0,0,0.0005145388131527264,Driving,['vehicle_driving']
OIL_04699,A routine inspection identified unguarded platform edge during scaffold work. The issue was corrected without significant safety exposure.,West Bengal Field,Tank Farm,scaffold work,unguarded platform edge,Near Miss,0,0,0.0004663410825647148,Working at Height,['gravity_height']
OIL_04700,"During equipment servicing, a worker was exposed to a potentially serious hazard because of incomplete isolation. The condition was identified before an injury occurred.",Odisha Field,Well Pad,equipment servicing,incomplete isolation,UC Observation,1,1,0.9999622876788016,Energy Isolation,['energy_isolation']
OIL_04701,A routine inspection identified fatigue during heavy vehicle operation. The issue was corrected without significant safety exposure.,Duliajan Field,Camp Road,heavy vehicle operation,fatigue,UA Observation,0,0,0.00042734013627801064,Driving,['vehicle_driving']
OIL_04702,"During electrical testing, a minor issue involving inadequate grounding was observed. No significant exposure to serious injury or fatality potential was identified.",West Bengal Field,Pump Station,electrical testing,inadequate grounding,UC Observation,0,0,0.015932574746944435,Energy Isolation,['electrical']
OIL_04703,A routine inspection identified inadequate lifting plan during material lifting. The issue was corrected without significant safety exposure.,Naharkatiya Field,Warehouse,material lifting,inadequate lifting plan,UA Observation,0,0,0.0004299789579423317,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04704,Personnel were observed performing elevated maintenance despite unguarded platform edge. Work was stopped and the unsafe condition was corrected.,Tripura Field,Tank Farm,elevated maintenance,unguarded platform edge,UC Observation,1,1,0.9702127605471814,Working at Height,['gravity_height']
OIL_04705,A low-severity observation was recorded during gas cutting involving flammable material not removed. No high-consequence hazard was identified.,Naharkatiya Field,Tank Farm,gas cutting,flammable material not removed,UC Observation,0,0,2.3471948116293087e-06,Hot Work,['hot_work_fire']
OIL_04706,A low-severity observation was recorded during manhole entry involving no gas testing. No high-consequence hazard was identified.,Bihar Field,Process Vessel,manhole entry,no gas testing,UC Observation,0,0,2.401726366027319e-06,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_04707,"During vessel inspection, a minor issue involving inadequate rescue arrangement was observed. No significant exposure to serious injury or fatality potential was identified.",Bihar Field,Water Treatment Area,vessel inspection,inadequate rescue arrangement,UC Observation,0,0,0.017259425273315632,Confined Space,[]
OIL_04708,A routine inspection identified driver distraction during field transportation. The issue was corrected without significant safety exposure.,Rajasthan Field,Camp Road,field transportation,driver distraction,UC Observation,0,0,0.0004142419830367131,Driving,['vehicle_driving']
OIL_04709,"During routine operations, damaged sling was identified while carrying out rigging operation. Immediate intervention was required to prevent a serious incident.",Tripura Field,Processing Plant,rigging operation,damaged sling,Near Miss,1,1,0.9940037655435396,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04710,"During routine work, incomplete isolation was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Naharkatiya Field,Pump Station,electrical maintenance,incomplete isolation,UC Observation,0,0,0.00079507019279969,Energy Isolation,['energy_isolation']
OIL_04711,Personnel were observed during scaffold work; missing fall protection was noted and corrected as a routine safety improvement.,Tripura Field,Processing Plant,scaffold work,missing fall protection,UA Observation,0,0,0.03555393594680498,Working at Height,['gravity_height']
OIL_04712,"During routine operations, worker inside exclusion zone was identified while carrying out lifting operation. Immediate intervention was required to prevent a serious incident.",Assam Field,Construction Area,lifting operation,worker inside exclusion zone,Incident Report,1,1,0.9937415990069692,Line of Fire,['mechanical_lifting']
OIL_04713,A low-severity observation was recorded during general maintenance involving incorrect storage. No high-consequence hazard was identified.,Bihar Field,Administrative Building,general maintenance,incorrect storage,UC Observation,0,0,1.770489907685989e-06,Energy Isolation,[]
OIL_04714,A routine inspection identified seat belt not used during site shuttle. The issue was corrected without significant safety exposure.,West Bengal Field,Plant Road,site shuttle,seat belt not used,UC Observation,0,0,0.0004663635762779163,Driving,['vehicle_driving']
OIL_04715,"During material storage, a minor issue involving incorrect storage was observed. No significant exposure to serious injury or fatality potential was identified.",West Bengal Field,Workshop,material storage,incorrect storage,UC Observation,0,0,0.019065806145941364,Energy Isolation,[]
OIL_04716,Personnel were observed during pipe handling; load path not controlled was noted and corrected as a routine safety improvement.,Bihar Field,Warehouse,pipe handling,load path not controlled,UA Observation,0,0,0.03870642727726719,Line of Fire,['line_of_fire']
OIL_04717,"During foundation work, a minor issue involving missing utility identification was observed. No significant exposure to serious injury or fatality potential was identified.",Gujarat Field,Well Pad,foundation work,missing utility identification,Near Miss,0,0,0.01823966331530896,Work Authorisation,[]
OIL_04718,A near miss occurred during vessel inspection when inadequate rescue arrangement was observed at the worksite. The hazard had potential for serious injury or fatality.,Odisha Field,Storage Tank,vessel inspection,inadequate rescue arrangement,UA Observation,1,1,0.9911932446851562,Confined Space,[]
OIL_04719,"During cable installation, a minor issue involving missing electrical isolation was observed. No significant exposure to serious injury or fatality potential was identified.",Rajasthan Field,Pump Station,cable installation,missing electrical isolation,UC Observation,0,0,0.02480963624553236,Energy Isolation,"['energy_isolation', 'electrical']"
OIL_04720,Personnel were observed during valve replacement; incomplete isolation was noted and corrected as a routine safety improvement.,Assam Field,Production Facility,valve replacement,incomplete isolation,UA Observation,0,0,0.028538014687907853,Energy Isolation,"['energy_isolation', 'pressure_process']"
OIL_04721,A low-severity observation was recorded during lifting operation involving load path not controlled. No high-consequence hazard was identified.,Assam Field,Construction Area,lifting operation,load path not controlled,UC Observation,0,0,2.7541787742354024e-06,Line of Fire,"['line_of_fire', 'mechanical_lifting']"
OIL_04722,"During pit cleaning, a minor issue involving inadequate rescue arrangement was observed. No significant exposure to serious injury or fatality potential was identified.",Gujarat Field,Production Facility,pit cleaning,inadequate rescue arrangement,UA Observation,0,0,0.021207361882324603,Confined Space,['confined_space']
OIL_04723,Personnel were observed performing roof maintenance despite improper ladder use. Work was stopped and the unsafe condition was corrected.,Assam Field,Warehouse,roof maintenance,improper ladder use,UC Observation,1,1,0.9587066631546729,Working at Height,['gravity_height']
OIL_04724,A low-severity observation was recorded during material handling involving unsafe positioning. No high-consequence hazard was identified.,Tripura Field,Drilling Site,material handling,unsafe positioning,Near Miss,0,0,3.247908238301164e-06,Line of Fire,['line_of_fire']
OIL_04725,"During routine operations, no gas testing was identified while carrying out pit cleaning. Immediate intervention was required to prevent a serious incident.",Naharkatiya Field,Process Vessel,pit cleaning,no gas testing,Near Miss,1,1,0.9940022977609483,Confined Space,"['confined_space', 'hot_work_fire']"
OIL_04726,"During routine work, worker inside exclusion zone was observed in the area. The condition was addressed as part of normal housekeeping and safety monitoring.",Odisha Field,Warehouse,material handling,worker inside exclusion zone,UA Observation,0,0,0.0007585642527320663,Line of Fire,[]
OIL_04727,A near miss occurred during crane lifting when poor rigging was observed at the worksite. The hazard had potential for serious injury or fatality.,Bihar Field,Warehouse,crane lifting,poor rigging,Incident Report,1,1,0.992903437455388,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04728,"During pump maintenance, a worker was exposed to a potentially serious hazard because of incorrect valve identification. The condition was identified before an injury occurred.",Naharkatiya Field,Maintenance Workshop,pump maintenance,incorrect valve identification,Near Miss,1,1,0.999959848296936,Energy Isolation,['pressure_process']
OIL_04729,"During vehicle driving, a minor issue involving seat belt not used was observed. No significant exposure to serious injury or fatality potential was identified.",West Bengal Field,Plant Road,vehicle driving,seat belt not used,UA Observation,0,0,0.027808356747497483,Driving,['vehicle_driving']
OIL_04730,A routine inspection identified unsupported excavation wall during trenching. The issue was corrected without significant safety exposure.,Tripura Field,Pipeline Corridor,trenching,unsupported excavation wall,UC Observation,0,0,0.00044554893035424247,Work Authorisation,['excavation']
OIL_04731,"During equipment lifting, a minor issue involving poor rigging was observed. No significant exposure to serious injury or fatality potential was identified.",Duliajan Field,Workshop,equipment lifting,poor rigging,UA Observation,0,0,0.01781787594883211,Safe Mechanical Lifting,['mechanical_lifting']
OIL_04732,A routine inspection identified insufficient fire watch during fabrication. The issue was corrected without significant safety exposure.,Bihar Field,Tank Farm,fabrication,insufficient fire watch,UA Observation,0,0,0.00037931917187804514,Hot Work,['hot_work_fire']
OIL_04733,Personnel were observed during fabrication; insufficient fire watch was noted and corrected as a routine safety improvement.,Bihar Field,Processing Plant,fabrication,insufficient fire watch,UC Observation,0,0,0.026764783805992235,Hot Work,['hot_work_fire']
OIL_04734,"During heavy vehicle operation, a worker was exposed to a potentially serious hazard because of seat belt not used. The condition was identified before an injury occurred.",Odisha Field,Production Field,heavy vehicle operation,seat belt not used,Near Miss,1,1,0.9999606949786625,Driving,['vehicle_driving']
OIL_04735,Personnel were observed during switchgear inspection; damaged cable was noted and corrected as a routine safety improvement.,Naharkatiya Field,Workshop,switchgear inspection,damaged cable,UC Observation,0,0,0.029931272762974706,Energy Isolation,[]
OIL_04736,Personnel were observed during electrical maintenance; incomplete isolation was noted and corrected as a routine safety improvement.,Duliajan Field,Well Pad,electrical maintenance,incomplete isolation,Near Miss,0,0,0.028388388370346424,Energy Isolation,"['energy_isolation', 'electrical']"
